timestamp,open_price,close_price,high_price,low_price,trading_volume,asset_symbol,market_sentiment
2023-07-24 17:28:11.819955,313.1425557869925,385.5752047972942,520.7289323059271,98.17899875114537,5600,TSLA,Bearish
2023-07-25 17:28:11.819955,221.4783447038614,155.90105515783378,589.0694416822861,80.07422955591461,7253,AMZN,Bullish
2023-07-26 17:28:11.819955,163.21415001124402,247.7290054458399,587.4086865154228,52.107757865757016,8488,TSLA,Bearish
2023-07-27 17:28:11.819955,283.6280992408417,241.3639560400515,510.06836167005423,93.27556448542,4033,GOOGL,Bearish
2023-07-28 17:28:11.819955,105.54517691651326,168.7280349748581,596.0707155890568,64.07742532383003,6485,TSLA,Bearish
2023-07-29 17:28:11.819955,333.14889453088176,135.50465379328185,524.7118845435685,92.94267114368003,4159,TSLA,Bearish
2023-07-30 17:28:11.819955,185.63211414066063,397.77950659303684,547.2283824145793,90.07376102492378,4075,AMZN,Bearish
2023-07-31 17:28:11.819955,193.8843316244052,162.85650268607293,593.6678469535709,52.71278074252896,6599,GOOGL,Bearish
2023-08-01 17:28:11.819955,300.46102193261754,187.20488571672686,529.8182998238871,60.95994353696488,4419,GOOGL,Bullish
2023-08-02 17:28:11.819955,388.1364334722055,367.51292354015675,567.6104550062475,76.1612084292925,4782,GOOGL,Bearish
2023-08-03 17:28:11.819955,246.25982613380364,155.9968210318865,556.0438546106598,50.29222026828718,7174,AMZN,Bullish
2023-08-04 17:28:11.819955,177.70216841886975,466.27180954919135,578.5855654860609,85.50295204852509,1006,AAPL,Bearish
2023-08-05 17:28:11.819955,346.03492944455786,238.33440670737235,556.9181545301697,98.7800409059216,4177,AMZN,Bearish
2023-08-06 17:28:11.819955,467.8699522645822,448.81079891310407,585.5667769458593,78.51427421942259,7247,TSLA,Bullish
2023-08-07 17:28:11.819955,274.90667615696987,474.1327476957523,573.1529698327704,95.60219153799892,8313,TSLA,Bearish
2023-08-08 17:28:11.819955,330.487441730933,173.548991839493,559.0658490587944,60.021400310681585,9611,GOOGL,Bearish
2023-08-09 17:28:11.819955,483.64295394566454,475.985994613242,500.35850914816035,54.85043730541281,4430,GOOGL,Bullish
2023-08-10 17:28:11.819955,415.3354593189938,164.84299117478406,517.1774485715916,71.37082789881102,4937,TSLA,Bullish
2023-08-11 17:28:11.819955,296.04331094764825,428.2680013382955,583.0993388276834,88.76376272363163,3697,AMZN,Bullish
2023-08-12 17:28:11.819955,302.9038016143552,153.14901688494658,573.7713316252425,97.87810582607682,6328,AAPL,Bullish
2023-08-13 17:28:11.819955,322.2239632932765,426.5689653175495,540.9363568131212,60.87120793129533,3146,GOOGL,Bearish
2023-08-14 17:28:11.819955,116.85093515665747,252.21266970720794,509.5657114794822,58.188847804388914,1578,TSLA,Bearish
2023-08-15 17:28:11.819955,379.6458561470271,429.1893974092137,525.4929122238748,59.38959951968394,6832,GOOGL,Bullish
2023-08-16 17:28:11.819955,321.8229232503827,458.77806476962945,514.1571033006609,74.85775187961855,6256,AMZN,Bullish
2023-08-17 17:28:11.819955,473.73856277492473,132.98124762688298,565.0990439907567,55.27216669262689,4200,TSLA,Bearish
2023-08-18 17:28:11.819955,395.58801685206913,447.9138930777506,539.2906448006474,55.96751924430071,3199,GOOGL,Bearish
2023-08-19 17:28:11.819955,420.1092982238712,294.9520878121805,536.1825242067066,51.1860480500462,1692,TSLA,Bullish
2023-08-20 17:28:11.819955,298.08368279997785,396.35425424257187,510.6865023920543,66.92154759939524,3356,AMZN,Bullish
2023-08-21 17:28:11.819955,269.56700270272904,327.2952417668729,567.6433454608756,89.91123702752685,3923,AMZN,Bullish
2023-08-22 17:28:11.819955,105.51985457139699,153.48998509798886,594.1161763220701,96.31051893341605,6073,GOOGL,Bearish
2023-08-23 17:28:11.819955,347.7023494164047,357.46511362127865,515.9443727406816,90.39665928015783,9839,AMZN,Bullish
2023-08-24 17:28:11.819955,193.5521975658212,193.72174599938882,500.1988902631292,78.81068733121221,4304,TSLA,Bullish
2023-08-25 17:28:11.819955,458.64344185271506,392.53497635785504,567.1459509005864,70.23663109514028,2098,GOOGL,Bearish
2023-08-26 17:28:11.819955,307.60593850776684,260.81140993197573,557.4037798867278,71.65668608111349,2676,TSLA,Bearish
2023-08-27 17:28:11.819955,187.76650764477455,465.73126679684276,561.0835177116251,55.35228837024761,3232,TSLA,Bearish
2023-08-28 17:28:11.819955,359.0681436742866,456.6518869193942,578.0084527744906,71.61237015808543,2590,AAPL,Bearish
2023-08-29 17:28:11.819955,347.99111694395697,477.22943165906884,563.1832463244305,92.9379000206689,2126,AAPL,Bearish
2023-08-30 17:28:11.819955,257.08726121698055,306.7960367479123,549.5863679777253,93.25810519028381,4697,TSLA,Bullish
2023-08-31 17:28:11.819955,479.9547114540903,120.5133947089343,507.40054958720685,85.14554746255047,9981,TSLA,Bullish
2023-09-01 17:28:11.819955,103.35712302353156,130.02726696937913,526.8799182129012,84.97528617718004,2025,AMZN,Bullish
2023-09-02 17:28:11.819955,407.71464421674074,419.96287167708675,591.8278377836725,53.738076975943514,5485,AAPL,Bearish
2023-09-03 17:28:11.819955,441.2117787614875,308.15017990985154,575.3429668163743,97.48267502175494,4631,AMZN,Bullish
2023-09-04 17:28:11.819955,327.15646238379054,300.30913549748516,538.1865502509274,84.82717663412315,2336,GOOGL,Bearish
2023-09-05 17:28:11.819955,290.03024385829167,298.1830293056056,594.8602211566995,89.78103795500768,2383,GOOGL,Bullish
2023-09-06 17:28:11.819955,495.4639430236198,260.95977803922756,555.6939329428942,84.88191313463099,4126,AAPL,Bullish
2023-09-07 17:28:11.819955,391.0925408145138,360.9860359050772,542.7790991326661,54.50641098756832,9428,GOOGL,Bearish
2023-09-08 17:28:11.819955,343.6179463591655,448.69355310642976,577.6035974897836,81.55335308718776,3986,TSLA,Bearish
2023-09-09 17:28:11.819955,157.81236289807916,208.39089515873218,501.6850251871425,68.62262847642663,9200,GOOGL,Bearish
2023-09-10 17:28:11.819955,357.1944816674798,181.39028787265192,595.6763679699145,93.55389702213057,7053,GOOGL,Bullish
2023-09-11 17:28:11.819955,129.89969588209868,151.49195838080556,508.8877650990781,60.04612546614402,1135,AMZN,Bearish
2023-09-12 17:28:11.819955,132.340780240936,417.362198153671,502.0245004802018,52.7083315466759,5880,AMZN,Bullish
2023-09-13 17:28:11.819955,340.3605488432727,397.43650465725443,555.8297032516178,69.77553883899455,7479,TSLA,Bearish
2023-09-14 17:28:11.819955,362.694263867101,116.86470646539763,592.6226198613169,50.64669886815561,8896,AAPL,Bullish
2023-09-15 17:28:11.819955,310.5760058262862,281.1029006517448,507.77918380379646,80.39871781096721,8098,GOOGL,Bullish
2023-09-16 17:28:11.819955,330.21712320725845,219.5494261407478,513.9042257104612,86.31123146726434,3483,TSLA,Bearish
2023-09-17 17:28:11.819955,179.3735806093971,475.55795658125095,518.494314646554,61.928149697081025,4881,TSLA,Bullish
2023-09-18 17:28:11.819955,103.88469506747899,409.8888028426777,501.95685204492855,80.29670004845866,2865,GOOGL,Bearish
2023-09-19 17:28:11.819955,423.33426256496165,473.53631445470074,564.1569047865997,74.1421032791832,8617,TSLA,Bullish
2023-09-20 17:28:11.819955,201.94076160417058,179.80882088967056,596.3041937294886,50.97674210835065,5571,AMZN,Bearish
2023-09-21 17:28:11.819955,203.9648301172596,276.7595900485443,581.8439737336018,50.914163181809855,6127,AAPL,Bearish
2023-09-22 17:28:11.819955,134.5970698112659,109.86428599763012,517.6618571349878,97.45568351393925,1097,AMZN,Bullish
2023-09-23 17:28:11.819955,108.39913583426201,109.15518021794352,547.4731574792304,68.5884483743115,1723,AMZN,Bullish
2023-09-24 17:28:11.819955,205.18212969386428,399.1717451694762,509.2405472427433,83.52356496694574,7899,AAPL,Bearish
2023-09-25 17:28:11.819955,498.05618972345036,481.2931037096265,549.8045066328957,83.30433871240734,8109,AMZN,Bullish
2023-09-26 17:28:11.819955,388.271593073425,317.8875828208578,527.655551328367,74.93124212121941,8520,GOOGL,Bearish
2023-09-27 17:28:11.819955,113.55632872843503,272.02762803854114,525.9780859961783,67.20929565030352,5123,AMZN,Bearish
2023-09-28 17:28:11.819955,403.0304783771177,447.458470184325,545.0939519756043,71.69341681493742,6867,AAPL,Bullish
2023-09-29 17:28:11.819955,426.91138611216974,352.0066431507524,503.247275206755,58.78691457706694,3690,AAPL,Bearish
2023-09-30 17:28:11.819955,482.3533086905497,255.0483529884271,511.66394133056053,60.153544072258995,2191,TSLA,Bearish
2023-10-01 17:28:11.819955,365.18907902788857,472.3803245193634,533.7172798591542,81.50637264110425,4119,AAPL,Bullish
2023-10-02 17:28:11.819955,238.24620866929504,227.62312409600446,508.9101426318283,92.71718098556536,1987,AAPL,Bullish
2023-10-03 17:28:11.819955,127.64126871907524,257.3907265733504,597.3891516759975,80.35773596091022,4895,AMZN,Bearish
2023-10-04 17:28:11.819955,220.95648879316684,252.8692255940983,556.9623899503564,69.70486931309608,4401,TSLA,Bullish
2023-10-05 17:28:11.819955,490.5222328222097,241.39585752622378,559.742107364346,71.25713365228818,8593,GOOGL,Bearish
2023-10-06 17:28:11.819955,115.05730641664167,204.7702166903027,546.6623516359615,95.61570342780493,6939,TSLA,Bearish
2023-10-07 17:28:11.819955,324.81780538916826,418.4531842400137,520.293751473488,75.15541465473564,9722,AAPL,Bearish
2023-10-08 17:28:11.819955,475.74740564482227,379.2380119754051,511.35996157689044,81.06125630720413,6759,GOOGL,Bullish
2023-10-09 17:28:11.819955,358.0958375312811,104.51089479787203,510.8565939017374,91.43418988991708,9610,AMZN,Bullish
2023-10-10 17:28:11.819955,153.62049075768124,245.51274341564735,533.9922538183131,93.34188636693699,2428,TSLA,Bullish
2023-10-11 17:28:11.819955,173.1453742433854,133.21059456200652,501.46807353190667,59.283628961184455,6409,AAPL,Bearish
2023-10-12 17:28:11.819955,450.0196761555672,388.4617410800551,595.164657172756,72.08156126932938,8419,TSLA,Bullish
2023-10-13 17:28:11.819955,398.19228059840276,439.1417260468307,584.7380565510601,77.45043791752596,9712,GOOGL,Bullish
2023-10-14 17:28:11.819955,487.06212449105016,417.10699747942834,577.3572486609439,61.80761857119729,8607,GOOGL,Bullish
2023-10-15 17:28:11.819955,249.44961850412687,274.35185805367973,533.0624533102941,70.97547207771532,9014,AAPL,Bullish
2023-10-16 17:28:11.819955,492.34606756240396,312.1020229341015,502.6042351725701,53.06959887570312,7455,TSLA,Bearish
2023-10-17 17:28:11.819955,420.58314679745854,345.85548241232516,570.8983692312644,91.8122632381956,9808,TSLA,Bearish
2023-10-18 17:28:11.819955,158.81525389684703,243.8508572240436,591.3020391124613,64.04369973231462,2684,GOOGL,Bullish
2023-10-19 17:28:11.819955,242.64991782207034,466.40011324989484,500.3949620073766,59.74776253325875,2251,AMZN,Bearish
2023-10-20 17:28:11.819955,292.6872898253297,242.1145634366452,560.7215970617989,73.84189163198806,6652,GOOGL,Bearish
2023-10-21 17:28:11.819955,296.190580913776,184.56628207820972,541.493582779925,75.8276805100104,3027,AMZN,Bearish
2023-10-22 17:28:11.819955,250.99888017648072,113.13411151300103,503.5292147495659,58.49027120542513,6991,TSLA,Bearish
2023-10-23 17:28:11.819955,138.67695520389293,241.42942097752805,509.13048398935877,94.81358899319889,6600,AMZN,Bullish
2023-10-24 17:28:11.819955,136.38955355621323,210.58656642865165,533.5815198677153,63.674460911757095,6411,GOOGL,Bullish
2023-10-25 17:28:11.819955,440.1702612795947,435.48400529061075,535.0434208095791,63.534132297348336,3515,AMZN,Bullish
2023-10-26 17:28:11.819955,239.44767755727358,339.79272942308705,581.3689862295731,56.45177526485158,3093,TSLA,Bullish
2023-10-27 17:28:11.819955,384.9040047222379,356.31457685208744,508.31585236703677,62.58813615176661,3054,AAPL,Bullish
2023-10-28 17:28:11.819955,367.7285258447453,434.58610433258235,538.2708826067313,88.38698494704519,6076,GOOGL,Bearish
2023-10-29 17:28:11.819955,426.0730906000514,497.4198896545902,560.8125224898112,95.76634426652126,1565,GOOGL,Bullish
2023-10-30 17:28:11.819955,356.27616295193553,165.35883854215894,522.6328456543868,57.30463769299949,2670,TSLA,Bearish
2023-10-31 17:28:11.819955,200.26312620561364,207.66352243701417,597.2388015917921,55.56865763893214,6782,GOOGL,Bearish
2023-11-01 17:28:11.819955,374.0133463927234,263.8520135677094,555.5758365244783,86.76688322424084,4199,GOOGL,Bearish
2023-11-02 17:28:11.819955,171.7784472527913,371.3223244714644,515.6764404206277,94.41342318609512,1567,TSLA,Bullish
2023-11-03 17:28:11.819955,453.4963944765679,274.2661103740768,549.7541644671088,76.53350977361319,6662,AMZN,Bullish
2023-11-04 17:28:11.819955,341.90707840477046,320.21414999795604,500.7827279841319,77.94587028951838,4899,TSLA,Bearish
2023-11-05 17:28:11.819955,300.18278018634726,295.135806005989,523.267225259913,80.3990866777154,1744,AMZN,Bullish
2023-11-06 17:28:11.819955,407.6411931887891,253.59567383753574,594.1865311515317,67.62674241977284,1962,TSLA,Bullish
2023-11-07 17:28:11.819955,173.72671979594048,151.2174454572222,539.6892873944616,78.84569908041695,7978,AAPL,Bearish
2023-11-08 17:28:11.819955,258.7215755773311,311.3668327974411,575.0749780636606,89.91674482786044,8184,TSLA,Bearish
2023-11-09 17:28:11.819955,426.3915090576789,263.34399736954003,596.3498736766521,86.06308325700849,4693,GOOGL,Bearish
2023-11-10 17:28:11.819955,215.32132051839062,313.4416492700345,519.4262010600039,72.94714378737963,7607,GOOGL,Bullish
2023-11-11 17:28:11.819955,283.9833364691117,487.1576966893087,567.1174578615069,57.67427311887307,1193,AAPL,Bullish
2023-11-12 17:28:11.819955,467.3949755167185,273.0535059695967,573.0171971912334,73.3236532546428,9501,GOOGL,Bullish
2023-11-13 17:28:11.819955,393.6504906567839,115.98119932606963,549.437264259531,78.92600463548483,5957,AAPL,Bullish
2023-11-14 17:28:11.819955,184.80513687482903,203.92413157788343,514.34190420308,79.4838409151518,5782,AAPL,Bullish
2023-11-15 17:28:11.819955,159.8256077939301,161.01246818107552,524.0296820347521,64.14790891723868,1362,AMZN,Bearish
2023-11-16 17:28:11.819955,243.4166271886911,156.5331559357827,541.8973600385419,82.79992780905923,7051,GOOGL,Bearish
2023-11-17 17:28:11.819955,298.31006464216716,256.1720095637442,545.5793996928103,78.65573727310553,2115,TSLA,Bearish
2023-11-18 17:28:11.819955,146.6095423305263,427.77958535344004,578.3781183753797,93.25495816374644,4552,TSLA,Bullish
2023-11-19 17:28:11.819955,383.0155721972951,160.04943055265142,584.6893709245358,55.90787480689788,4155,AAPL,Bearish
2023-11-20 17:28:11.819955,335.4685179370061,145.581176245041,576.2905147352153,96.62971506987847,8084,AMZN,Bearish
2023-11-21 17:28:11.819955,354.5415205787639,240.24806833892268,598.3189663241295,67.0137904348242,2416,AMZN,Bullish
2023-11-22 17:28:11.819955,452.859177912439,465.13245520060303,555.7789375484411,60.08290478563711,7994,AAPL,Bearish
2023-11-23 17:28:11.819955,379.22372683490255,491.93736342117063,505.3685318096688,99.04487573747221,3175,GOOGL,Bearish
2023-11-24 17:28:11.819955,145.62646561844235,368.00264493119334,533.035761368655,79.33265888644289,7866,TSLA,Bearish
2023-11-25 17:28:11.819955,310.31157976001407,310.59288499035677,585.4616511329833,82.17979547369231,6255,AMZN,Bearish
2023-11-26 17:28:11.819955,477.7528192569257,305.1532631719167,530.6021805196667,95.17069211165506,3852,GOOGL,Bearish
2023-11-27 17:28:11.819955,363.0612939451555,351.69955859500976,578.5981916618537,52.77809885262673,8626,AAPL,Bullish
2023-11-28 17:28:11.819955,229.53227710304878,208.69827611037448,579.2850769590145,65.69829309594179,5009,AAPL,Bearish
2023-11-29 17:28:11.819955,151.88048001792626,350.2981381114925,559.6771923464246,79.04582272899637,3720,GOOGL,Bullish
2023-11-30 17:28:11.819955,296.1761034286095,406.0404250899288,501.9397130410876,95.57926977298052,8576,GOOGL,Bullish
2023-12-01 17:28:11.819955,366.64183745674734,325.32723161658544,532.6253341195285,89.90543650794558,2553,AMZN,Bearish
2023-12-02 17:28:11.819955,265.3121897261035,152.93676239696913,598.7520735711349,95.02468185038057,1955,AMZN,Bullish
2023-12-03 17:28:11.819955,490.23431544333954,327.3701369406309,525.9807807109316,82.63845138553097,6880,TSLA,Bullish
2023-12-04 17:28:11.819955,241.4831019139422,129.32934583904316,502.0794469729537,82.37882801165195,3702,AAPL,Bullish
2023-12-05 17:28:11.819955,414.6278021823456,466.0353663870769,556.4651686437902,52.15235848862976,5595,GOOGL,Bullish
2023-12-06 17:28:11.819955,239.1162711758695,202.72671052742805,553.42209942571,66.47449480315876,1186,AAPL,Bullish
2023-12-07 17:28:11.819955,438.31605020548693,205.31561713581442,578.3884219277091,82.63565564338631,5404,AMZN,Bullish
2023-12-08 17:28:11.819955,483.7575927419898,183.30794779653417,594.591086772365,68.03640497348458,2195,GOOGL,Bullish
2023-12-09 17:28:11.819955,180.6306789091861,323.12567176359494,514.8310780669527,57.51987226318297,2121,AAPL,Bullish
2023-12-10 17:28:11.819955,492.6317242119822,152.17982748361214,522.507063170931,61.374089311770256,2822,AAPL,Bullish
2023-12-11 17:28:11.819955,481.6460799489853,454.30434272955216,557.1587582407383,57.500829512509576,1752,TSLA,Bullish
2023-12-12 17:28:11.819955,467.54811645110453,431.14238180168456,510.2230686539916,96.96212824694311,2791,AAPL,Bearish
2023-12-13 17:28:11.819955,187.1069606719912,374.4983112461314,514.6902461066547,54.2675807639296,1562,AAPL,Bearish
2023-12-14 17:28:11.819955,312.99223744540336,237.2247846419621,535.7309498848806,80.7861648903511,5528,GOOGL,Bearish
2023-12-15 17:28:11.819955,459.9824070362345,146.45491437457355,559.0298336637286,70.77279922146748,7243,AAPL,Bearish
2023-12-16 17:28:11.819955,436.9682488296999,120.01725589572034,567.1234309681146,63.455946479029464,4818,AAPL,Bullish
2023-12-17 17:28:11.819955,189.78491748151836,243.12458310166693,518.0072105552558,82.5978635450856,2403,AAPL,Bullish
2023-12-18 17:28:11.819955,187.60182551348453,306.6031400587423,507.19329752182523,94.01124828799655,2071,GOOGL,Bearish
2023-12-19 17:28:11.819955,226.7355087921514,429.1991670559302,536.1797896251262,93.11549840907261,7395,GOOGL,Bullish
2023-12-20 17:28:11.819955,127.90245906941679,111.16819927321097,500.7861625079517,85.72581559252305,3204,TSLA,Bearish
2023-12-21 17:28:11.819955,344.1163681798995,139.9009447045093,568.5824018707385,98.20366733232302,9018,AAPL,Bearish
2023-12-22 17:28:11.819955,419.17697039816903,415.035583165022,502.6999803630906,93.1018185491458,8589,GOOGL,Bullish
2023-12-23 17:28:11.819955,103.27720473102153,444.5065815270142,532.5015879952025,67.65498123393056,5392,AAPL,Bullish
2023-12-24 17:28:11.819955,427.3760753039153,278.16220220426806,588.2715577311376,71.00325526684671,6863,AMZN,Bearish
2023-12-25 17:28:11.819955,239.5513834440226,410.05302851582854,528.9028948562855,99.30659582545296,8297,GOOGL,Bullish
2023-12-26 17:28:11.819955,413.8831092830657,109.0228825437745,535.6375933731097,79.23100554350853,4774,AAPL,Bearish
2023-12-27 17:28:11.819955,277.026724519009,185.46240891391923,574.9432687069088,57.6682567791724,2522,GOOGL,Bullish
2023-12-28 17:28:11.819955,142.02535520967143,271.0179882283684,569.117864901715,50.03868984435055,5162,AAPL,Bearish
2023-12-29 17:28:11.819955,217.8857320352014,325.8389099860848,598.1741169220107,82.2411024769128,7753,AMZN,Bearish
2023-12-30 17:28:11.819955,325.90464943558686,476.4168019590249,553.2710885964633,99.58343515449094,9144,GOOGL,Bullish
2023-12-31 17:28:11.819955,127.37401110750693,143.0841227823179,540.7129942071048,59.52763885846619,9274,AMZN,Bearish
2024-01-01 17:28:11.819955,175.42070062954926,261.3149706764278,589.7068220244905,54.75455819291369,6331,AAPL,Bearish
2024-01-02 17:28:11.819955,180.25747702164404,438.1024509800157,518.1887602069605,75.30928987538994,2198,TSLA,Bearish
2024-01-03 17:28:11.819955,281.01209585239235,312.63466027550754,514.8770366918941,53.67420650844707,9346,AMZN,Bullish
2024-01-04 17:28:11.819955,330.5108371211171,102.82513961746882,510.8870918197277,98.21531807503469,2308,GOOGL,Bullish
2024-01-05 17:28:11.819955,290.336145228203,474.13769916645595,594.211978745434,95.7929004250098,5372,GOOGL,Bearish
2024-01-06 17:28:11.819955,251.11552988033824,139.99792858707212,535.5445540353741,64.3272707635641,2291,GOOGL,Bullish
2024-01-07 17:28:11.819955,152.45044853875504,283.7884992222711,518.9381497513245,88.52352544574245,2914,AMZN,Bullish
2024-01-08 17:28:11.819955,474.55597041916053,453.86787037161423,523.3263499162113,51.14195243236171,3254,GOOGL,Bearish
2024-01-09 17:28:11.819955,138.30096178698426,441.9953546685043,534.3357944867098,80.047144864547,2250,AMZN,Bearish
2024-01-10 17:28:11.819955,237.94528296639817,190.49703426799925,548.9930288505662,95.07697099971104,2964,AMZN,Bullish
2024-01-11 17:28:11.819955,434.67767482401524,232.5284545277895,508.857771442557,62.410905033463045,6716,AMZN,Bearish
2024-01-12 17:28:11.819955,286.6607313374866,424.1797251469678,522.4140007874357,58.350336229872454,5354,TSLA,Bearish
2024-01-13 17:28:11.819955,376.0198079751653,294.5087140506009,582.0512770721914,99.36506396533494,3767,GOOGL,Bearish
2024-01-14 17:28:11.819955,302.42828394540504,361.61507379209473,571.0860191836957,73.53531693263832,2467,TSLA,Bullish
2024-01-15 17:28:11.819955,401.3236213595431,492.88735818691805,553.0701595737683,71.69459283959648,5463,GOOGL,Bearish
2024-01-16 17:28:11.819955,219.2055322778619,271.18764947015336,506.2437203399442,82.74483113198119,5446,TSLA,Bullish
2024-01-17 17:28:11.819955,267.009904535873,435.31637944063255,528.1670670172258,63.36224995103029,4481,AMZN,Bullish
2024-01-18 17:28:11.819955,479.11781789888954,100.7628161155051,566.6218306032199,94.68555966936023,1615,GOOGL,Bearish
2024-01-19 17:28:11.819955,162.45480763251638,389.8464320051363,557.7917511710515,62.011458652024466,3531,AMZN,Bullish
2024-01-20 17:28:11.819955,309.0711797909805,358.0777744272726,565.7863843570229,91.82987209982912,6894,TSLA,Bullish
2024-01-21 17:28:11.819955,472.0182119492028,158.56367376284237,590.3487801504643,78.95314247350325,8464,GOOGL,Bearish
2024-01-22 17:28:11.819955,437.51472432820765,416.53431908597395,543.2635980333222,97.76221577570851,9460,AAPL,Bullish
2024-01-23 17:28:11.819955,146.44861754759125,309.7136824590373,520.0179994491185,60.41034977385632,6569,AAPL,Bearish
2024-01-24 17:28:11.819955,315.190183509245,349.1778064601517,593.8406519165305,86.0343989850566,2348,AMZN,Bullish
2024-01-25 17:28:11.819955,346.01632226644426,365.5293409078386,534.8036135893341,77.0382260232538,9989,GOOGL,Bullish
2024-01-26 17:28:11.819955,393.1371454803769,315.77542775652785,589.4661298748293,60.902264942224946,9529,TSLA,Bearish
2024-01-27 17:28:11.819955,327.58983427188895,264.1891818463306,533.5534615635349,78.82208153721155,9994,AMZN,Bearish
2024-01-28 17:28:11.819955,103.33287269345877,466.795108266528,570.010377679024,64.52219757587861,9119,AMZN,Bullish
2024-01-29 17:28:11.819955,484.5425019813402,493.00106941933365,525.2782476899201,61.125141910429434,2640,GOOGL,Bullish
